BookingID,PassengerID,IATA,PilotID,FlightStatus,DepartureDate
84628,xCQxYg,YVV,85399,Cancelled,08-10-2022
84629,Oean65,GYG,85400,On Time,7-29-2022
84630,JPsewd,WAW,85401,On Time,05-02-2022
84631,2N8U46,WCR,85402,On Time,08-11-2022
84632,ilplpN,YJS,85403,Cancelled,10-20-2022
84633,ouUIJY,TBH,85404,On Time,7-16-2022
84634,0Wgptc,LIM,85405,On Time,02-08-2022
84635,D8K2MJ,LLV,85406,Delayed,10-19-2022
84636,BqRkSj,PVA,85407,On Time,01-12-2022
84637,M7bUuf,DCR,85408,Delayed,1-15-2022
84638,x24LPm,BII,85409,On Time,8-27-2022
84639,pCSRYp,HOG,85410,Cancelled,06-11-2022
84640,KK6KXo,NAL,85411,On Time,8-14-2022
84641,5c73nY,RUD,85412,On Time,3-15-2022
84642,OEO3wN,GME,85413,Cancelled,11-20-2022
84643,qL4nP9,SNB,85414,Delayed,12-06-2022
84644,FE8JdC,BBH,85415,On Time,9-15-2022
84645,e5SZi2,CFO,85416,Delayed,4-23-2022
84646,fUf8qu,TUP,85417,Delayed,11-09-2022
84647,lwZNPj,KLR,85418,On Time,12-24-2022
84648,R9Lhq0,KUY,85419,Cancelled,08-11-2022
84649,W9kjm9,XAP,85420,Delayed,12-19-2022
84650,WaT0Ot,DOS,85421,Delayed,10-18-2022
84651,kkS9cT,CVR,85422,Delayed,8-17-2022
84652,KkLGJq,DOO,85423,On Time,3-25-2022
84653,HP2m7v,PHX,85424,On Time,8-30-2022
84654,xciPu6,FAH,85425,On Time,08-03-2022
84655,g6ynEY,EFG,85426,On Time,2-28-2022
84656,yoBe7M,WFB,85427,On Time,2-16-2022
84657,oPN2g6,BYC,85428,On Time,5-15-2022
84658,zwFWZa,CBF,85429,Cancelled,03-02-2022
84659,viRrdB,EOR,85430,On Time,09-01-2022
84660,fvX7TI,PYR,85431,Cancelled,11-16-2022
84661,pWkFtF,PSY,85432,Cancelled,05-04-2022
84662,UB0viZ,NQY,85433,Cancelled,09-02-2022
84663,NcUuV2,SLN,85434,On Time,12-22-2022
84664,dQk01b,PCV,85435,On Time,04-01-2022
84665,AY4eKz,HPG,85436,Cancelled,06-12-2022
84666,ocBQFE,CJH,85437,On Time,9-18-2022
84667,U3S4TR,DOO,85438,Cancelled,06-10-2022
84668,aHqFAX,PGF,85439,Delayed,6-23-2022
84669,byUA6M,JHG,85440,Delayed,10-27-2022
84670,vyCbGA,HSN,85441,Cancelled,2-19-2022
84671,jFrygZ,DQA,85442,Cancelled,4-16-2022
84672,xUBCyu,MSE,85443,On Time,8-21-2022
84673,ZU8dfp,MRQ,85444,Cancelled,06-05-2022
84674,fVoy8Q,ILU,85445,Delayed,02-08-2022
84675,hbqoak,KOL,85446,Cancelled,1-28-2022
84676,QcbKNK,YRN,85447,Cancelled,02-07-2022
84677,I9RSRh,RKE,85448,Delayed,3-24-2022
84678,LU2MYO,UIT,85450,Cancelled,6-26-2022
84679,UsDQMr,NZC,85451,Delayed,08-04-2022
84680,s8zfSR,RFS,85452,On Time,2-24-2022
84681,ye1JNH,RIS,85453,Cancelled,01-10-2022
84682,O8OhwA,JHB,85454,Cancelled,2-26-2022
84683,kmJ0TN,KIB,85455,Delayed,6-24-2022
84684,lkQrBR,DIE,85456,Cancelled,09-03-2022
84685,17rsQG,RTG,85457,On Time,8-17-2022
84686,lsUKIR,SAY,85458,On Time,10-05-2022
84687,ZeRmEr,CCC,85459,Cancelled,1-13-2022
84688,FOvAlu,TAD,85460,On Time,10-05-2022
84689,ipIss8,PVL,85461,On Time,5-15-2022
84690,vCYePT,DHR,85462,Cancelled,11-14-2022
84691,RUpg2S,TOH,85463,Delayed,12-10-2022
84692,c2IBUA,DWA,85464,Cancelled,01-11-2022
84693,qt3np4,YCO,85465,On Time,12-08-2022
84694,nrQZVC,PKD,85466,Cancelled,11-01-2022
84695,458ij2,NUG,30712,Delayed,12-15-2022
84696,AJFhTO,ARB,85468,Delayed,8-20-2022
84697,C8zpa2,TIW,85469,Cancelled,4-19-2022
84698,nzTZU2,ENJ,85470,Delayed,11-29-2022
84699,EmLHgS,GIF,85471,On Time,07-10-2022
84700,NSogDT,JRH,85472,Cancelled,7-21-2022
84701,e02H3S,DLL,85473,Cancelled,09-11-2022
84702,n4f2ct,HGR,85474,Cancelled,7-20-2022
84703,QXJBfS,GEF,85475,Delayed,9-28-2022
84704,grfbut,CUD,85476,Cancelled,08-02-2022
84705,g1h71X,RAR,85477,Delayed,4-29-2022
84706,WJjJfN,HVB,85478,Cancelled,1-13-2022
84707,pyVal6,HHN,85479,Delayed,10-15-2022
84708,bxR3Yc,OSC,85480,Cancelled,8-24-2022
84709,VOc4Zp,PVU,85481,Delayed,09-09-2022
84710,TWQvws,NEK,85482,Cancelled,4-22-2022
84711,q11t9H,NHV,85483,On Time,4-25-2022
84712,F3TAyt,CXJ,85484,On Time,04-07-2022
84713,Ebs2tA,EGC,85485,On Time,5-21-2022
84714,vi786P,CZS,85486,On Time,11-30-2022
84715,qaID7e,NME,85487,Cancelled,04-04-2022
84716,5XG1sx,BVG,85488,Delayed,5-14-2022
84717,GYvPi2,SVQ,85489,On Time,09-02-2022
84718,DOS6RK,CXT,85490,Cancelled,1-25-2022
84719,RuLGF5,QGP,85491,On Time,12-22-2022
84720,LkmhG9,AEM,85492,Delayed,4-13-2022
84721,E0ai1h,OKM,85493,On Time,4-29-2022
84722,7YMOHH,RWF,85494,Cancelled,11-15-2022
84723,eNMNnm,BZB,85495,On Time,5-27-2022
84724,gZV1MC,CKM,85496,On Time,11-27-2022
84725,2O380o,ZKG,85497,Cancelled,7-31-2022
84726,bsUVEk,VVB,85499,Delayed,08-10-2022
84727,3BxVEe,MYL,85500,Delayed,3-15-2022
84728,xFxHQZ,FEC,85501,Cancelled,9-13-2022
84729,pI7qDf,PTN,85502,On Time,2-28-2022
84730,A7D0GJ,ACP,85503,Cancelled,09-06-2022
84731,7wCv8u,MCX,85504,Cancelled,03-03-2022
84732,nWcV0X,MEX,85505,On Time,5-18-2022
84733,7uB3v6,FOU,85506,On Time,6-14-2022
84734,24L0BO,SZA,85507,On Time,9-13-2022
84735,2s8F5k,NZH,85508,Cancelled,5-23-2022
84736,rEiz2b,PBJ,85509,Cancelled,8-22-2022
84737,tfXxh4,UTA,85510,On Time,03-07-2022
84738,DzyHnT,TOP,85511,Delayed,08-09-2022
84739,f7AtTO,SMQ,85512,Cancelled,9-13-2022
84740,nSYfES,CEM,85513,Delayed,6-19-2022
84741,a22v9C,YCC,85514,Delayed,04-08-2022
84742,ac717F,MWG,85515,On Time,10-11-2022
84743,lFLn5Z,CTD,85516,Cancelled,2-17-2022
84744,feHeSq,SLF,85517,On Time,3-19-2022
84745,7rVKUf,VAR,85518,On Time,8-14-2022
84746,XveWoZ,LDM,85519,Delayed,1-20-2022
84747,na6Mw3,GAQ,85520,Cancelled,04-05-2022
84748,IExH93,YRJ,85521,Cancelled,4-23-2022
84749,5l1mrq,HLU,85522,Delayed,07-05-2022
84750,11eaKP,SZB,85523,Cancelled,10-16-2022
84751,k5vpmz,JOM,85524,On Time,09-04-2022
84752,LhuUL7,YCL,85525,On Time,01-03-2022
84753,ebkv7L,BQN,85526,On Time,09-07-2022
84754,2RluXy,SEW,85527,On Time,08-10-2022
84755,RWjlBP,BOH,85528,Cancelled,11-08-2022
84756,gHdWFI,BWD,85529,On Time,05-02-2022
84757,25JQrk,SJF,85530,On Time,11-04-2022
84758,L366cK,CXY,85531,Delayed,6-29-2022
84759,LflqMm,SPS,85532,Delayed,7-25-2022
84760,XJPjsE,BAR,85533,Delayed,6-18-2022
84761,nVv3Jb,YZZ,85534,Delayed,01-01-2022
84762,KMOmPe,BVV,85535,Delayed,06-03-2022
84763,9iysyz,FRN,85536,Delayed,08-11-2022
84764,KgPQC7,PTK,85537,On Time,9-14-2022
84765,sJgKpB,PKX,85538,On Time,9-25-2022
84766,CDzqsa,STX,85539,Delayed,3-17-2022
84767,OyXpAw,ETE,85540,Cancelled,6-13-2022
84768,r4aNzf,NNG,85541,Delayed,12-16-2022
84769,r9qbwc,DKI,85542,On Time,12-25-2022
84770,eputAr,GAQ,85543,Delayed,12-10-2022
84771,oFnp1b,BOY,85544,On Time,7-17-2022
84772,2z310G,FAE,85545,On Time,4-21-2022
84773,rNjj9j,KND,85546,On Time,1-28-2022
84774,JxyxAG,LAR,85547,Delayed,2-14-2022
84775,cAkMEP,UKN,85548,Cancelled,5-17-2022
84776,mrhQEt,GPA,85549,Cancelled,11-05-2022
84777,sxBjrv,TMN,85550,On Time,12-10-2022
84778,uKHj6U,CKZ,85551,Delayed,3-24-2022
84779,9Ren0q,LAB,85552,Cancelled,10-05-2022
84780,0yDU53,FPY,85553,On Time,10-26-2022
84781,r9YBqz,NVK,85554,Delayed,8-22-2022
84782,fMwLbR,SVZ,85555,Cancelled,8-21-2022
84783,0zSPsL,LAD,85556,Cancelled,12-13-2022
84784,r9vsJj,BWH,85557,Delayed,10-26-2022
84785,HR6mXp,AVO,85558,Delayed,2-23-2022
84786,1GyqxI,KCQ,85559,Cancelled,05-07-2022
84787,HeXfrj,CHK,85560,On Time,2-14-2022
84788,bHcKpB,MAS,85561,Delayed,2-24-2022
84789,7LL048,AYW,85562,Cancelled,10-07-2022
84790,Q0Mzuq,CDE,85563,Cancelled,6-18-2022
84791,sf69Sh,RZA,85564,On Time,11-13-2022
84792,QLqexF,KZC,85565,Delayed,11-03-2022
84793,8kNHpG,PUI,85566,Delayed,05-03-2022
84794,JRZs2s,HDY,85567,On Time,02-08-2022
84795,7bsK0Q,TDW,85568,Delayed,5-26-2022
84796,Q1c1DW,XEN,85569,Delayed,6-17-2022
84797,QtjjXs,LYB,85570,On Time,11-12-2022
84798,c7vOlF,YYS,85571,Cancelled,06-04-2022
84799,vq7fJy,EWE,85572,Delayed,3-14-2022
84800,VdswzL,GUQ,85573,On Time,12-17-2022
84801,HsduCh,REP,85574,On Time,11-10-2022
84802,0bhHHa,JRF,85575,On Time,09-09-2022
84803,UpnBT6,BCU,85576,Delayed,2-17-2022
84804,0k6ZAF,AYR,85577,Delayed,02-10-2022
84805,EORrk1,NOZ,85578,Cancelled,4-20-2022
84806,hlQuo5,ROA,85579,Cancelled,10-30-2022
84807,ig20HE,YRA,85580,On Time,1-31-2022
84808,bigmjR,BZH,85581,On Time,10-23-2022
84809,kqlN2h,OWB,85582,On Time,12-05-2022
84810,XetrSq,IRI,85583,On Time,07-01-2022
84811,owWtTm,OMY,85584,On Time,4-24-2022
84812,zcDMiO,UMC,85585,Cancelled,2-25-2022
84813,g9Vw5Y,EUA,85586,On Time,10-12-2022
84814,j80nSh,BUV,85587,Delayed,12-03-2022
84815,2tWPpz,BYQ,85588,On Time,02-08-2022
84816,OJP9eF,MQZ,85589,Delayed,11-16-2022
84817,3QxfrQ,ADX,85590,On Time,06-11-2022
84818,V7ww1d,JUZ,85591,Delayed,4-22-2022
84819,baUmUS,JMS,85592,On Time,10-09-2022
84820,vTN8N6,TSP,85593,On Time,7-16-2022
84821,BSCkqX,KRI,85594,Cancelled,12-12-2022
84822,CJCsUG,KGO,85595,Delayed,10-27-2022
84823,BL2Dh6,ABO,85596,On Time,2-19-2022
84824,96H1o3,KNK,85597,On Time,11-01-2022
84825,eQ5WCa,BNV,85598,Cancelled,10-18-2022
84826,b5siMq,DWH,85599,On Time,3-18-2022
84827,8mUzrF,HEY,85600,Cancelled,8-17-2022
84828,LhKWFb,MXN,85601,Cancelled,8-18-2022
84829,6hRMpc,PRI,85602,Delayed,1-22-2022
84830,OsOCt1,JUM,85603,On Time,5-13-2022
84831,9d56NN,RMT,85604,Delayed,9-17-2022
84832,yXN7BA,YQF,85605,On Time,7-29-2022
84833,iLcLLS,BTB,85606,Cancelled,3-21-2022
84834,fsyITx,NRB,85607,On Time,01-06-2022
84835,oHeLkB,WTB,85608,Cancelled,4-25-2022
84836,srcPqU,DCR,85609,Cancelled,8-13-2022
84837,dK8sWj,WHP,85610,Delayed,02-03-2022
84838,NKw1Ps,FDR,85611,Delayed,06-10-2022
84839,OmusEl,DNP,85612,Cancelled,01-09-2022
84840,KjyLBZ,VYD,85613,Delayed,1-27-2022
84841,PsiBlc,AKT,85614,On Time,11-09-2022
84842,b3WDiZ,DBC,85615,Delayed,09-02-2022
84843,aPWCoF,UIO,85616,Cancelled,01-01-2022
84844,kYwMsd,ONO,85617,On Time,07-07-2022
84845,o9xc2d,ABR,85618,Cancelled,10-16-2022
84846,MPnREF,KMA,85619,Delayed,03-01-2022
84847,A8n1FB,LIH,85620,Cancelled,6-13-2022
84848,DtI30N,INH,85621,Delayed,9-19-2022
84849,nq4BkX,NQX,85622,On Time,4-15-2022
84850,BdDhjT,CTX,85623,On Time,12-25-2022
84851,z5udYo,LVB,85624,Cancelled,7-15-2022
84852,M7PP2H,JFK,85625,Cancelled,12-16-2022
84853,0B6ORr,CCE,85626,Delayed,7-21-2022
84854,MNxkcm,GWS,85627,Cancelled,05-02-2022
84855,IbqGob,OSC,85628,Delayed,5-18-2022
84856,4bjfbX,DBP,85629,Cancelled,3-23-2022
84857,ik6w4G,ZSS,85630,Delayed,3-20-2022
84858,ZMGXYb,SZE,85631,Delayed,07-06-2022
84859,xR6zHP,MXE,85632,On Time,03-09-2022
84860,CAtYX1,AXP,85633,Delayed,5-19-2022
84861,XYBuwi,JDO,85634,On Time,10-23-2022
84862,0ZVz8A,MSD,85635,On Time,02-09-2022
84863,bp8Vkm,TGP,85636,On Time,09-11-2022
84864,ojqVmW,CSZ,85637,Delayed,1-23-2022
84865,AV6sLS,YNA,85639,Delayed,9-16-2022
84866,MYMlrc,TUZ,85640,Cancelled,5-31-2022
84867,ZNfwJ6,KIW,85641,Delayed,05-04-2022
84868,pK9p9q,TBI,85642,Cancelled,5-13-2022
84869,34PpeV,GOU,85643,Delayed,12-12-2022
84870,y00wPR,RTC,85644,Delayed,10-23-2022
84871,1dFaYX,SZL,85645,On Time,03-07-2022
84872,XycvZx,PZY,85646,On Time,2-24-2022
84873,xlbJMt,YJA,85647,Cancelled,07-02-2022
84874,w042Yl,FUT,85648,On Time,07-03-2022
84875,pCLGJv,EGH,85649,Cancelled,11-26-2022
84876,DcPhSM,CFO,85650,Cancelled,8-13-2022
84877,QArQM2,ZRM,85651,On Time,4-14-2022
84878,Jd2EJj,LGO,85652,Cancelled,04-04-2022
84879,tSd8k9,TPI,85653,Delayed,12-22-2022
84880,SCtoAU,HLC,85654,Delayed,12-19-2022
84881,yFLMKI,NAW,85655,Delayed,12-01-2022
84882,paiM25,PLF,85656,Delayed,1-15-2022
84883,YAOCfs,OUR,85657,Delayed,12-16-2022
84884,iF8R2Z,RDG,85658,Cancelled,6-16-2022
84885,Hc2wTq,MDO,85659,Delayed,12-27-2022
84886,bGAiKr,ILD,85660,Cancelled,05-10-2022
84887,hiFu06,PUU,85661,Delayed,04-03-2022
84888,chNNOJ,HAB,85662,On Time,3-21-2022
84889,ZfYRuw,ELK,85663,On Time,4-28-2022
84890,o72PcA,MBA,85664,Delayed,04-05-2022
84891,QcHGG8,JDG,85666,On Time,10-24-2022
84892,b4h1bn,NIC,85667,On Time,4-15-2022
84893,OZE7AV,MVF,85668,Delayed,5-14-2022
84894,10996R,WLK,85669,On Time,12-27-2022
84895,VLMxRa,AYQ,85671,On Time,12-24-2022
84896,iuf4lM,HPH,85672,On Time,12-07-2022
84897,YLDPyZ,UYN,85673,Delayed,7-20-2022
84898,ldRoOb,USU,85674,Delayed,5-30-2022
84899,JBqESG,FLY,85675,On Time,02-01-2022
84900,aNJURV,MBL,85676,Cancelled,10-17-2022
84901,JWKEGn,CLW,85677,On Time,8-18-2022
84902,Unk9PF,ORX,85678,Cancelled,10-28-2022
84903,F0dZ8L,ULO,85679,On Time,07-03-2022
84904,FMkG47,CPX,85680,Cancelled,06-09-2022
84905,W1Y5W9,OMA,85681,Delayed,2-21-2022
84906,JHSDtn,USO,85682,On Time,3-13-2022
84907,1CieOl,WTO,85683,Cancelled,8-19-2022
84908,etTNEr,SPS,85684,Cancelled,06-10-2022
84909,TRPBR1,MPH,85685,On Time,07-09-2022
84910,pAJZmb,KPT,85686,On Time,04-02-2022
84911,ejqpuM,SHA,85687,Delayed,04-06-2022
84912,v9kWoz,BGR,85688,On Time,12-20-2022
84913,suERZy,URG,85689,Cancelled,01-10-2022
84914,mc30tk,AVW,85690,Delayed,04-03-2022
84915,VsjM1K,MTF,85691,On Time,07-11-2022
84916,1MfdHU,OSF,85692,On Time,8-26-2022
84917,4JHDV3,BSJ,85693,Cancelled,10-31-2022
84918,wJlYoB,SDC,85694,Cancelled,1-27-2022
84919,sPScgQ,LQM,85695,Delayed,8-28-2022
84920,lHozAE,CFN,85696,Cancelled,2-14-2022
84921,96L1Lu,GTP,85697,On Time,5-30-2022
84922,XriLoT,CAT,85698,Cancelled,8-27-2022
84923,5Ar59V,BDM,85699,On Time,04-10-2022
84924,84xdon,SKC,85700,Delayed,05-12-2022
84925,1xJIas,NLE,85701,Cancelled,6-24-2022
84926,VI5AuJ,SMU,85702,On Time,6-16-2022
84927,pbz16c,GKN,85703,Cancelled,08-09-2022
84928,ae0kNB,SEH,85704,Cancelled,9-23-2022
84929,92a7bQ,PTW,85705,Delayed,10-12-2022
84930,cm6gq3,HGN,85706,Cancelled,12-08-2022
84931,iIzBfe,BJJ,85707,Cancelled,9-24-2022
84932,IQLxNr,ZOS,85708,Cancelled,3-31-2022
84933,2vYcng,IQQ,85709,Cancelled,11-06-2022
84934,Uz4xfO,AXK,85710,Cancelled,10-13-2022
84935,pWDZ62,MWL,85711,On Time,1-22-2022
84936,lCZOTI,ZUM,85712,Cancelled,05-09-2022
84937,2omToR,PPK,85713,On Time,6-15-2022
84938,0ddjaF,LVM,85715,Delayed,9-28-2022
84939,rnesCn,YSP,85716,Cancelled,01-12-2022
84940,82FYNh,LSS,85718,Cancelled,3-18-2022
84941,k01WuP,KDJ,85719,Cancelled,2-17-2022
84942,bTTCdc,IDR,85720,Cancelled,8-26-2022
84943,YzXQfV,BET,85721,Delayed,07-08-2022
84944,98S4Ah,NNB,85722,Delayed,03-11-2022
84945,7wcP4Q,XLB,85723,Cancelled,9-15-2022
84946,NfenAV,HMA,85724,Delayed,04-09-2022
84947,uj6vQq,SXG,85725,On Time,01-07-2022
84948,QPqUb2,APS,85726,Delayed,1-24-2022
84949,ThbXwM,JAD,85727,Cancelled,04-12-2022
84950,3iciAZ,ATC,85728,Delayed,11-18-2022
84951,ZbSvjO,SZE,85729,Delayed,12-05-2022
84952,Q7dXXE,OUR,85730,Cancelled,5-16-2022
84953,VG2te3,PEP,85731,Delayed,09-08-2022
84954,egSa9h,WOK,85732,Cancelled,07-03-2022
84955,h7ynFg,RSA,85733,Delayed,01-05-2022
84956,EdABgz,ASC,85734,Cancelled,08-01-2022
84957,aJ8Vpj,WJF,85735,Delayed,3-26-2022
84958,EdzUzh,LSE,85736,On Time,1-28-2022
84959,bNYV0E,PLP,85737,Cancelled,10-30-2022
84960,gUc8a1,KSG,85738,On Time,6-20-2022
84961,KnPioC,BWW,85739,Cancelled,4-13-2022
84962,XG2p94,OST,85740,Delayed,06-08-2022
84963,IXLTcO,KLX,85741,Cancelled,06-09-2022
84964,LYaKeW,BET,85742,Cancelled,07-03-2022
84965,nQZ6iZ,MNM,85743,On Time,10-19-2022
84966,3QMXLX,GOR,85744,Delayed,12-24-2022
84967,fSks0j,BKM,85745,Delayed,10-12-2022
84968,SGnUNM,KIE,85746,Delayed,12-16-2022
84969,mopphh,REG,85747,On Time,10-22-2022
84970,9Q6k6e,KYA,85748,On Time,12-15-2022
84971,jLKrrL,LUG,85749,On Time,02-05-2022
84972,rHkuii,TCO,85750,On Time,1-31-2022
84973,YR6DBB,JRH,85751,Delayed,6-21-2022
84974,7xGD4U,MDO,85752,Cancelled,9-20-2022
84975,rjKYVc,LIF,85753,Cancelled,8-30-2022
84976,TUZROR,DTR,85754,Cancelled,01-11-2022
84977,absSsX,THX,85755,Delayed,09-01-2022
84978,3cWNjL,LPP,85756,Delayed,01-07-2022
84979,5Kv34D,JKG,85757,Delayed,5-13-2022
84980,3dinfC,KOH,85758,Cancelled,9-20-2022
84981,wRQbn8,POR,85759,On Time,8-14-2022
84982,SDCtif,YYJ,85760,Cancelled,10-19-2022
84983,fuLPsc,UPV,85761,Delayed,12-14-2022
84984,zvZWZu,FWH,85762,Delayed,2-19-2022
84985,6DL1R6,TSR,85763,Delayed,3-17-2022
84986,udqQPv,HBU,85764,Delayed,10-25-2022
84987,J4hgiM,MWB,85765,Cancelled,7-24-2022
84988,KpVnCB,MCY,85766,Delayed,11-06-2022
84989,PUZuzY,BBB,85767,Delayed,12-19-2022
84990,kykboE,JUN,85768,On Time,12-18-2022
84991,6pOY7H,MAL,85769,On Time,4-18-2022
84992,5Qh2h0,PDO,85770,Delayed,10-10-2022
84993,UIviWg,IMF,85771,Cancelled,5-26-2022
84994,TvO4Qj,NYW,85772,On Time,06-08-2022
84995,3vqFQq,LSB,85773,On Time,09-08-2022
84996,Uzgfqn,THQ,85774,Cancelled,10-28-2022
84997,OfaYGQ,MYC,85775,Cancelled,8-18-2022
84998,WbHptp,GZA,85776,Delayed,3-19-2022
84999,7YtP99,GJR,85777,Delayed,12-06-2022
85000,wNLHC6,CDS,85778,Delayed,04-02-2022
85001,zsSn5P,KWH,85779,Cancelled,08-08-2022
85002,CtOi8u,MXW,85780,Cancelled,11-24-2022
85003,nqVmKZ,VDM,85781,Delayed,11-04-2022
85004,U0W9KE,SWH,85782,Delayed,1-13-2022
85005,QxacLO,WGE,85783,On Time,05-10-2022
85006,xwbdTA,SJR,85784,Delayed,11-19-2022
85007,Ke6PVI,PTH,85785,Cancelled,8-23-2022
85008,mOBVcY,AJR,85786,Delayed,2-16-2022
85009,fOGFNC,SDQ,85787,Cancelled,2-27-2022
85010,GDvj4Y,GRT,85788,Delayed,1-21-2022
85011,WSqDYk,BNM,85789,On Time,04-02-2022
85012,m1w4gM,LSC,85790,Cancelled,7-26-2022
85013,4SrgR4,SSI,85791,Cancelled,4-22-2022
85014,9MWh8R,HUX,85792,On Time,3-13-2022
85015,cx2sRL,YLE,85793,On Time,06-11-2022
85016,v4wKmM,GRY,85794,Delayed,4-28-2022
85017,UFFCEl,YYG,85795,Delayed,8-24-2022
85018,NLT5te,SAU,85796,Delayed,04-10-2022
85019,QveSWQ,BSL,85797,Cancelled,4-28-2022
85020,JCff25,IDB,85798,Cancelled,3-19-2022
85021,QyQgiG,IFF,85799,Delayed,5-30-2022
85022,tEic30,FAF,85800,Delayed,10-05-2022
85023,zPnUrR,ACP,85801,Cancelled,03-07-2022
85024,5fhtMo,ELV,85802,Cancelled,06-09-2022
85025,3P8byc,ION,85803,Delayed,07-12-2022
85026,AO3XH6,GWL,85804,Cancelled,12-21-2022
85027,HcVFCr,TOA,85805,Delayed,8-25-2022
85028,yvZJuU,YPE,85806,On Time,09-12-2022
85029,L2iTUi,QRF,85807,Cancelled,4-29-2022
85030,v3UDcE,ANF,85808,Delayed,10-01-2022
85031,bpvIWI,TOJ,85809,On Time,9-29-2022
85032,FEXzZ2,AEO,85810,On Time,06-04-2022
85033,rK5xje,HUB,85811,Delayed,7-21-2022
85034,VdILaL,VEE,85812,Delayed,04-11-2022
85035,lfJDci,FIL,85813,On Time,8-22-2022
85036,dgKjfc,RBE,85814,On Time,06-01-2022
85037,1eW6mJ,TMF,85815,On Time,08-06-2022
85038,x6auxA,UIN,85816,On Time,5-18-2022
85039,GFDMEF,BDG,85817,Cancelled,06-11-2022
85040,yLx4JA,BRV,85818,On Time,1-22-2022
85041,VdbLTW,LYE,85819,Delayed,3-19-2022
85042,exqRa8,EGS,85820,On Time,09-12-2022
85043,4xAdw0,AMD,85821,Delayed,06-07-2022
85044,P4lI96,JUH,85822,Delayed,1-29-2022
85045,W2PfLx,RAA,85823,Cancelled,1-20-2022
85046,RUps7x,EVV,85824,Cancelled,5-21-2022
85047,xkgJlm,CNS,85825,Delayed,05-11-2022
85048,RO9ZLu,ACX,85826,Cancelled,2-14-2022
85049,8Obj3O,MWE,85827,On Time,1-22-2022
85050,PEUoxI,PTF,85828,On Time,1-17-2022
85051,MLogpt,EGE,85829,Delayed,11-18-2022
85052,CCsT4E,RJI,85830,Cancelled,11-24-2022
85053,ILIvqL,SAQ,85831,Delayed,1-15-2022
85054,CLzsoE,PBL,85832,Delayed,2-18-2022
85055,5ozRxj,SKE,85833,Cancelled,06-06-2022
85056,3mVYT0,OSM,85834,Delayed,1-13-2022
85057,7bhZX3,HIP,85835,Cancelled,11-04-2022
85058,uJkSJN,GKE,85836,Cancelled,05-06-2022
85059,5FruGs,MHF,85837,Cancelled,01-04-2022
85060,9BA9rA,ITQ,85838,Delayed,10-05-2022
85061,DBnffS,JNZ,85839,Delayed,8-28-2022
85062,9AS7IN,HUY,85840,Cancelled,11-27-2022
85063,9H448g,LIB,85841,Delayed,6-17-2022
85064,9zTaAO,GDD,85842,Delayed,06-09-2022
85065,0J89rL,PHS,85843,Cancelled,10-17-2022
85066,KUmfhW,URM,85844,Cancelled,5-24-2022
85067,PUDYnz,TCO,85845,On Time,05-09-2022
85068,6mFsKj,MTJ,85846,On Time,06-08-2022
85069,xPxukb,MOI,85847,On Time,05-07-2022
85070,Aq70vs,HED,85848,Delayed,05-10-2022
85071,XyBBi9,LVB,85849,On Time,12-05-2022
85072,g9jpQB,BUX,85850,Cancelled,02-03-2022
85073,3onvZk,ORU,85851,Delayed,3-29-2022
85074,sWlKra,PKC,85852,Delayed,06-12-2022
85075,F5I34J,WGB,85853,Cancelled,1-26-2022
85076,3k0oQv,SVA,85854,Delayed,1-17-2022
85077,beAy33,WWT,85855,On Time,06-02-2022
85078,RxFGYO,IMP,85856,Cancelled,11-27-2022
85079,Pedp4O,MTJ,85857,Cancelled,06-12-2022
85080,t4eIa2,SDS,85858,On Time,9-19-2022
85081,dC4sQs,OKI,85859,Cancelled,05-12-2022
85082,bvv9Rg,WGP,85860,Delayed,08-08-2022
85083,RO98Ou,TMC,85861,On Time,4-28-2022
85084,MTjFi9,TDS,85862,Delayed,07-04-2022
85085,B9FvHY,ODW,85863,On Time,3-13-2022
85086,8txJhJ,TEO,85864,Cancelled,12-03-2022
85087,gpq8aT,JAL,85865,Cancelled,10-15-2022
85088,rLZWO5,MDV,85866,Cancelled,6-17-2022
85089,acsICl,CCM,85867,Cancelled,3-24-2022
85090,rlu8Lc,EMN,85868,Cancelled,7-24-2022
85091,SEeeJb,CXP,85869,On Time,10-03-2022
85092,yP0hQp,ADO,85870,Cancelled,2-26-2022
85093,mPTF2F,SCE,85871,Cancelled,11-03-2022
85094,jSd9HN,GUH,85872,Delayed,9-24-2022
85095,NT2196,THM,85873,Cancelled,9-21-2022
85096,oeMgOB,KRU,85874,On Time,11-22-2022
85097,eNoJNX,HMV,85875,On Time,12-19-2022
85098,oHnRg4,JNB,85876,On Time,3-27-2022
85099,YGdEDA,TGR,85877,Delayed,4-23-2022
85100,LVUoV3,MSO,85878,Cancelled,12-20-2022
85101,ebRD3G,LFQ,85879,Cancelled,9-26-2022
85102,I3YDoo,KCK,85880,On Time,5-13-2022
85103,j3L3Dy,ROZ,85881,Cancelled,4-26-2022
85104,kXyxiJ,VGD,85882,Delayed,11-07-2022
85105,v0hsCl,LMC,85883,On Time,1-20-2022
85106,GOuuXZ,KWT,85885,Delayed,5-16-2022
85107,eaKOkd,ATN,85886,Delayed,9-14-2022
85108,ogC2oL,TBL,85887,Cancelled,08-01-2022
85109,vxu8Zj,MUN,85888,On Time,6-30-2022
85110,WnJelQ,IDF,85889,On Time,7-30-2022
