EIB,Eisenach-Kindel Airport,Germany,Europe
CUL,Bachigualato Federal International Airport,Mexico,North America
GLU,Gelephu Airport,Bhutan,Asia
KVM,Markovo Airport,Russian Federation,Europe
CNI,Changhai Airport,China,Asia
MQH,Minaçu Airport,Brazil,South America
SUJ,Satu Mare Airport,Romania,Europe
TOG,Togiak Airport,United States,North America
DLH,Duluth International Airport,United States,North America
EXT,Exeter International Airport,United Kingdom,Europe
LKP,Lake Placid Airport,United States,North America
ENO,Encarnación Airport,Paraguay,South America
IAN,Bob Baker Memorial Airport,United States,North America
BHH,Bisha Airport,Saudi Arabia,Asia
TCL,Tuscaloosa Regional Airport,United States,North America
ROU,Ruse Airport,Bulgaria,Europe
GRT,Gujrat Airport,Pakistan,Asia
KPB,Point Baker Seaplane Base,United States,North America
MHS,Dunsmuir Muni-Mott Airport,United States,North America
JAG,Shahbaz Air Base,Pakistan,Asia
MYE,Miyakejima Airport,Japan,Asia
XMG,Mahendranagar Airport,Nepal,Asia
ERE,Erave Airport,Papua New Guinea,Oceania
MVS,Mucuri Airport,Brazil,South America
TNE,New Tanegashima Airport,Japan,Asia
MGK,Mong Tong Airport,Myanmar,Asia
THM,Thompson Falls Airport,United States,North America
CDA,Cooinda Airport,Australia,Oceania
RNT,Renton Municipal Airport,United States,North America
AZT,Zapatoca Airport,Colombia,South America
PKO,Parakou Airport,Benin,Africa
KAN,Mallam Aminu International Airport,Nigeria,Africa
OEA,O'Neal Airport,United States,North America
KRC,Departi Parbo Airport,Indonesia,Asia
KOW,Ganzhou Airport,China,Asia
WRB,Robins Air Force Base,United States,North America
SZJ,Siguanea Airport,Cuba,North America
LGS,Comodoro D.R. Salomón Airport,Argentina,South America
SOL,Solomon State Field,United States,North America
SQL,San Carlos Airport,United States,North America
MVL,Morrisville Stowe State Airport,United States,North America
KHT,Khost Airport,Afghanistan,Asia
OXR,Oxnard Airport,United States,North America
BIV,Bria Airport,Central African Republic,Africa
HVB,Hervey Bay Airport,Australia,Oceania
KBF,Karubaga Airport,Indonesia,Asia
PCC,Puerto Rico Airport,Colombia,South America
LDG,Leshukonskoye Airport,Russian Federation,Europe
BTE,Sherbro International Airport,Sierra Leone,Africa
NSO,Scone Airport,Australia,Oceania
ISK,Nashik Airport,India,Asia
KBT,Kaben Airport,Marshall Islands,Oceania
ABL,Ambler Airport,United States,North America
VAF,Valence-Chabeuil Airport,France,Europe
MTD,Mount Sanford Station Airport,Australia,Oceania
BRT,Bathurst Island Airport,Australia,Oceania
OSN,Osan Air Base,Korea,Asia
AVP,Wilkes Barre Scranton International Airport,United States,North America
MKE,General Mitchell International Airport,United States,North America
BIW,Billiluna Airport,Australia,Oceania
WCH,Chaitén Airport,Chile,South America
BUO,Burao Airport,Somalia,Africa
UKN,Waukon Municipal Airport,United States,North America
AXD,Dimokritos Airport,Greece,Europe
MEH,Mehamn Airport,Norway,Europe
ADD,Addis Ababa Bole International Airport,Ethiopia,Africa
SXO,São Félix do Araguaia Airport,Brazil,South America
CZW,Częstochowa-Rudniki,Poland,Europe
VCD,Victoria River Downs Airport,Australia,Oceania
SQR,Soroako Airport,Indonesia,Asia
CBY,Canobie Airport,Australia,Oceania
PIS,Poitiers-Biard Airport,France,Europe
GGW,Wokal Field Glasgow International Airport,United States,North America
UBA,Mário de Almeida Franco Airport,Brazil,South America
AOL,Paso De Los Libres Airport,Argentina,South America
OTS,Anacortes Airport,United States,North America
USL,Useless Loop Airport,Australia,Oceania
PKP,Puka Puka Airport,French Polynesia,Oceania
ACS,Achinsk Airport,Russian Federation,Asia
HBT,Hambantota Seaplane Base,Sri Lanka,Asia
RJI,Rajouri Airport,India,Asia
WPR,Capitan Fuentes Martinez Airport Airport,Chile,South America
TQP,Trepell Airport,Australia,Oceania
CPQ,Amarais Airport,Brazil,South America
SRI,Temindung Airport,Indonesia,Asia
CLX,Clorinda Airport,Argentina,South America
SBM,Sheboygan County Memorial Airport,United States,North America
EKO,Elko Regional Airport,United States,North America
BSC,José Celestino Mutis Airport,Colombia,South America
KBP,Boryspil International Airport,Ukraine,Europe
SAZ,Sasstown Airport,Liberia,Africa
IXC,Chandigarh Airport,India,Asia
EFW,Jefferson Municipal Airport,United States,North America
QSC,Mário Pereira Lopes–São Carlos Airport,Brazil,South America
CYF,Chefornak Airport,United States,North America
EGM,Sege Airport,Solomon Islands,Oceania
PHY,Phetchabun Airport,Thailand,Asia
MJG,Mayajigua Airport,Cuba,North America
ITR,Francisco Vilela do Amaral Airport,Brazil,South America
BKF,Lake Brooks Seaplane Base,United States,North America
MZD,Méndez Airport,Ecuador,South America
NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,United States,North America
PXM,Puerto Escondido International Airport,Mexico,North America
GUH,Gunnedah Airport,Australia,Oceania
CLH,Coolah Airport,Australia,Oceania
YSF,Stony Rapids Airport,Canada,North America
KDJ,Ville Airport,Gabon,Africa
SBD,San Bernardino International Airport,United States,North America
KDO,Kadhdhoo Airport,Maldives,Asia
RMB,Buraimi Airport,Oman,Asia
PCU,Poplarville Pearl River County Airport,United States,North America
RBQ,Rurenabaque Airport,Bolivia,South America
ZUD,Pupelde Airport,Chile,South America
REZ,Resende Airport,Brazil,South America
KCS,Kings Creek Airport,Australia,Oceania
CRH,Cherrabah Airport,Australia,Oceania
NGX,Manang Airport,Nepal,Asia
MNQ,Monto Airport,Australia,Oceania
BMY,Île Art - Waala Airport,New Caledonia,Oceania
XPL,Coronel Enrique Soto Cano Air Base,Honduras,North America
KKL,Karluk Lake Seaplane Base,United States,North America
TIX,Space Coast Regional Airport,United States,North America
PQC,Phu Quoc International Airport,Viet Nam,Asia
SDH,Santa Rosa de Copán Airport,Honduras,North America
QHB,Piracicaba Airport,Brazil,South America
PWQ,Pavlodar Airport,Kazakhstan,Asia
SVB,Sambava Airport,Madagascar,Africa
MZR,Mazar I Sharif Airport,Afghanistan,Asia
MFT,Machu Pichu Airport,Peru,South America
GZM,Xewkija Heliport,Malta,Europe
YKM,Yakima Air Terminal McAllister Field,United States,North America
BRR,Barra Airport,United Kingdom,Europe
HQM,Bowerman Airport,United States,North America
CEO,Waco Kungo Airport,Angola,Africa
YFC,Fredericton Airport,Canada,North America
JSI,Skiathos Island National Airport,Greece,Europe
IRI,Iringa Airport,Tanzania,Africa
GSA,Long Pasia Airport,Malaysia,Asia
MLL,Marshall Don Hunter Sr Airport,United States,North America
MYT,Myitkyina Airport,Myanmar,Asia
KSC,Košice Airport,Slovakia,Europe
MWY,Miranda Downs Airport,Australia,Oceania
BGI,Sir Grantley Adams International Airport,Barbados,North America
YUT,Repulse Bay Airport,Canada,North America
UEO,Kumejima Airport,Japan,Asia
YKN,Chan Gurney Municipal Airport,United States,North America
TBU,Fua'amotu International Airport,Tonga,Oceania
AKL,Auckland International Airport,New Zealand,Oceania
KLE,Kaélé Airport,Cameroon,Africa
BKO,Modibo Keita International Airport,Mali,Africa
APH,A P Hill AAF (Fort A P Hill) Airport,United States,North America
MQQ,Moundou Airport,Chad,Africa
KCA,Kuqa Airport,China,Asia
YYU,Kapuskasing Airport,Canada,North America
ILM,Wilmington International Airport,United States,North America
JIO,Jos Orno Imsula Airport,Indonesia,Asia
HEM,Helsinki Malmi Airport,Finland,Europe
NDA,Bandanaira Airport,Indonesia,Asia
CDE,Chengde Puning Airport,China,Asia
RGO,Orang Airport,Korea,Asia
SYD,Sydney Kingsford Smith International Airport,Australia,Oceania
NZH,Manzhouli Xijiao Airport,China,Asia
LVI,Livingstone Airport,Zambia,Africa
KUT,Kopitnari Airport,Georgia,Asia
CLE,Cleveland Hopkins International Airport,United States,North America
TKJ,Tok Junction Airport,United States,North America
YDJ,Hatchet Lake Airport,Canada,North America
SBG,Maimun Saleh Airport,Indonesia,Asia
DDM,Dodoima Airport,Papua New Guinea,Oceania
PLV,Suprunovka Airport,Ukraine,Europe
ZIZ,Zamzama Heliport,Pakistan,Asia
RNE,Roanne-Renaison Airport,France,Europe
CFF,Cafunfo Airport,Angola,Africa
RKZ,Shigatse Air Base,China,Asia
ONX,Enrique Adolfo Jimenez Airport,Panama,North America
MWK,Tarempa Airport,Indonesia,Asia
FRG,Republic Airport,United States,North America
CHF,Jinhae Airbase/Airport (G-813/K-10),Korea,Asia
ZGR,Little Grand Rapids Airport,Canada,North America
SDM,Brown Field Municipal Airport,United States,North America
RIX,Riga International Airport,Latvia,Europe
TRQ,Tarauacá Airport,Brazil,South America
VRE,Vredendal Airport,South Africa,Africa
IHO,Ihosy Airport,Madagascar,Africa
EIK,Yeysk Airport,Russian Federation,Europe
TMQ,Tambao Airport,Burkina Faso,Africa
LQM,Caucaya Airport,Colombia,South America
JNG,Jining Qufu Airport,China,Asia
KEP,Nepalgunj Airport,Nepal,Asia
OMO,Mostar International Airport,Bosnia and Herzegovina,Europe
YWG,Winnipeg / James Armstrong Richardson International Airport,Canada,North America
AUI,Aua Island Airport,Papua New Guinea,Oceania
DPA,Dupage Airport,United States,North America
GRP,Gurupi Airport,Brazil,South America
PYJ,Polyarny Airport,Russian Federation,Asia
CMI,University of Illinois Willard Airport,United States,North America
CED,Ceduna Airport,Australia,Oceania
DGO,General Guadalupe Victoria International Airport,Mexico,North America
UNK,Unalakleet Airport,United States,North America
GPB,Tancredo Thomas de Faria Airport,Brazil,South America
ACN,Ciudad Acuña New International Airport,Mexico,North America
PAX,Port-de-Paix Airport,Haiti,North America
OSP,Redzikowo Air Base,Poland,Europe
JGA,Jamnagar Airport,India,Asia
CZF,Cape Romanzof LRRS Airport,United States,North America
HSH,Henderson Executive Airport,United States,North America
MHU,Mount Hotham Airport,Australia,Oceania
YAZ,Tofino / Long Beach Airport,Canada,North America
HTS,Tri-State/Milton J. Ferguson Field,United States,North America
PRQ,Termal Airport,Argentina,South America
PKD,Park Rapids Municipal Konshok Field,United States,North America
SSV,Siasi Airport,Philippines,Asia
GMO,Gombe Lawanti International Airport,Nigeria,Africa
CDJ,Conceição do Araguaia Airport,Brazil,South America
GDM,Gardner Municipal Airport,United States,North America
KRE,Kirundo Airport,Burundi,Africa
THF,Berlin-Tempelhof International Airport,Germany,Europe
SMO,Santa Monica Municipal Airport,United States,North America
CPN,Cape Rodney Airport,Papua New Guinea,Oceania
CAK,Akron Canton Regional Airport,United States,North America
MEL,Melbourne International Airport,Australia,Oceania
CDV,Merle K (Mudhole) Smith Airport,United States,North America
TSY,Cibeureum Airport,Indonesia,Asia
DQH,Alpine Airstrip,United States,North America
TQN,Talolqan Airport,Afghanistan,Asia
IXR,Birsa Munda Airport,India,Asia
LSH,Lashio Airport,Myanmar,Asia
AXF,Alxa Left Banner Bayanhot Airport,China,Asia
XRH,RAAF Base Richmond,Australia,Oceania
AUT,Atauro Airport,Timor-Leste,Asia
MLW,Spriggs Payne Airport,Liberia,Africa
KTV,Kamarata Airport,Venezuela,South America
TYL,Capitan Montes Airport,Peru,South America
RVS,Richard Lloyd Jones Jr Airport,United States,North America
YDP,Nain Airport,Canada,North America
BYC,Yacuiba Airport,Bolivia,South America
SCK,Stockton Metropolitan Airport,United States,North America
KLX,Kalamata Airport,Greece,Europe
NQA,Millington-Memphis Airport,United States,North America
MHK,Manhattan Regional Airport,United States,North America
GEM,President Obiang Nguema International Airport,Equatorial Guinea,Africa
SRL,Palo Verde Airport,Mexico,North America
CNP,Neerlerit Inaat Airport,Greenland,Europe
HFT,Hammerfest Airport,Norway,Europe
FRH,French Lick Municipal Airport,United States,North America
MUB,Maun Airport,Botswana,Africa
SLD,Sliač Airport,Slovakia,Europe
TDR,Theodore Airport,Australia,Oceania
THI,Tichitt Airport,Mauritania,Africa
WUA,Wuhai Airport,China,Asia
HSZ,Hsinchu Air Base,Taiwan,Asia
BCT,Boca Raton Airport,United States,North America
FWL,Farewell Airport,United States,North America
NRM,Nara Airport,Mali,Africa
IXN,Khowai Airport,India,Asia
BYS,Bicycle Lake Army Air Field,United States,North America
NNL,Nondalton Airport,United States,North America
YLT,Alert Airport,Canada,North America
DUK,Mubatuba Airport,South Africa,Africa
MUG,Mulege Airport,Mexico,North America
LUY,Lushoto Airport,Tanzania,Africa
NIP,Jacksonville Naval Air Station (Towers Field),United States,North America
DRN,Dirranbandi Airport,Australia,Oceania
ULA,Capitan D Daniel Vazquez Airport,Argentina,South America
IBI,Iboki Airport,Papua New Guinea,Oceania
YNS,Nemiscau Airport,Canada,North America
KXA,Kasaan Seaplane Base,United States,North America
HES,Hermiston Municipal Airport,United States,North America
PXH,Prominent Hill Airport,Australia,Oceania
SQS,Matthew Spain Airport,Belize,North America
SJO,Juan Santamaria International Airport,Costa Rica,North America
BNT,Bundi Airport,Papua New Guinea,Oceania
BMK,Borkum Airport,Germany,Europe
GTI,Flugplatz Güttin / Rügen,Germany,Europe
IXS,Silchar Airport,India,Asia
AIE,Aiome Airport,Papua New Guinea,Oceania
AIL,Alligandi Airport,Panama,North America
SNM,San Ignacio de Moxos Airport,Bolivia,South America
BDK,Soko Airport,Côte d'Ivoire,Africa
AOU,Attopeu Airport,Lao People's Democratic Republic,Asia
ROV,Platov International Airport,Russian Federation,Europe
FTX,Owando Airport,Congo,Africa
ACA,General Juan N Alvarez International Airport,Mexico,North America
NGS,Nagasaki Airport,Japan,Asia
DOR,Dori Airport,Burkina Faso,Africa
FSM,Fort Smith Regional Airport,United States,North America
PAE,Snohomish County (Paine Field) Airport,United States,North America
ARX,Asbury Park Neptune Air Terminal,United States,North America
ALP,Aleppo International Airport,Syrian Arab Republic,Asia
MRW,Lolland Falster Maribo Airport,Denmark,Europe
CBL,Aeropuerto General Tomas de Heres. Ciudad Bolivar,Venezuela,South America
YAD,Moose Lake Airport,Canada,North America
NRY,Newry Airport,Australia,Oceania
BEC,Beech Factory Airport,United States,North America
PSW,Municipal José Figueiredo Airport,Brazil,South America
WBQ,Beaver Airport,United States,North America
IXI,North Lakhimpur Airport,India,Asia
ABX,Albury Airport,Australia,Oceania
CMY,Sparta Fort Mc Coy Airport,United States,North America
TCK,Tinboli Airport,Papua New Guinea,Oceania
CKR,Crane Island Airstrip,United States,North America
SZR,Stara Zagora Airport,Bulgaria,Europe
FUG,Fuyang Xiguan Airport,China,Asia
REN,Orenburg Central Airport,Russian Federation,Europe
MCJ,Jorge Isaac Airport,Colombia,South America
TFN,Tenerife Norte Airport,Spain,Europe
DWH,David Wayne Hooks Memorial Airport,United States,North America
ITN,Itabuna Airport,Brazil,South America
TTQ,Aerotortuguero Airport,Costa Rica,North America
DNN,Dalton Municipal Airport,United States,North America
LWH,Lawn Hill Airport,Australia,Oceania
HSG,Saga Airport,Japan,Asia
PSV,Papa Stour Airport,United Kingdom,Europe
GAB,Gabbs Airport,United States,North America
OES,Antoine de Saint Exupéry Airport,Argentina,South America
MAG,Madang Airport,Papua New Guinea,Oceania
CAT,Cascais Airport,Portugal,Europe
AZN,Andizhan Airport,Uzbekistan,Asia
PIN,Parintins Airport,Brazil,South America
BJH,Bajhang Airport,Nepal,Asia
KZG,Flugplatz Kitzingen,Germany,Europe
CFN,Donegal Airport,Ireland,Europe
PHG,Port Harcourt City Airport,Nigeria,Africa
MII,Frank Miloye Milenkowichi–Marília State Airport,Brazil,South America
MKR,Meekatharra Airport,Australia,Oceania
TOY,Toyama Airport,Japan,Asia
AYG,Yaguara Airport,Colombia,South America
DNQ,Deniliquin Airport,Australia,Oceania
LCJ,Łódź Władysław Reymont Airport,Poland,Europe
BRG,Whitesburg Municipal Airport,United States,North America
EKB,Ekibastuz Airport,Kazakhstan,Asia
MJF,Mosjøen Airport (Kjærstad),Norway,Europe
RFR,Rio Frio / Progreso Airport,Costa Rica,North America
FUE,Fuerteventura Airport,Spain,Europe
LSQ,María Dolores Airport,Chile,South America
IVI,Viveros Island Airport,Panama,North America
SJN,St Johns Industrial Air Park,United States,North America
FBD,Fayzabad Airport,Afghanistan,Asia
LDB,Governador José Richa Airport,Brazil,South America
ALL,Villanova D'Albenga International Airport,Italy,Europe
BKB,Nal Airport,India,Asia
LDE,Tarbes-Lourdes-Pyrénées Airport,France,Europe
LNL,Longnan Chengzhou Airport,China,Asia
TLS,Toulouse-Blagnac Airport,France,Europe
YZE,Gore Bay Manitoulin Airport,Canada,North America
LRF,Little Rock Air Force Base,United States,North America
YBB,Kugaaruk Airport,Canada,North America
KLQ,Keluang Airport,Indonesia,Asia
IAD,Washington Dulles International Airport,United States,North America
EYS,Eliye Springs Airport,Kenya,Africa
KAD,Kaduna Airport,Nigeria,Africa
PSY,Port Stanley Airport,Falkland Islands (Malvinas),South America
LEJ,Leipzig/Halle Airport,Germany,Europe
SEY,Sélibaby Airport,Mauritania,Africa
PSI,Pasni Airport,Pakistan,Asia
TGD,Podgorica Airport,Montenegro,Europe
HNB,Huntingburg Airport,United States,North America
BLY,Belmullet Aerodrome,Ireland,Europe
BAY,Maramureș International Airport,Romania,Europe
OYK,Oiapoque Airport,Brazil,South America
MQP,Kruger Mpumalanga International Airport,South Africa,Africa
ZCO,La Araucanía Airport,Chile,South America
PTO,Juvenal Loureiro Cardoso Airport,Brazil,South America
KDR,Kandrian Airport,Papua New Guinea,Oceania
LLJ,Lalmonirhat Airport,Bangladesh,Asia
HCJ,Hechi Jinchengjiang Airport,China,Asia
FST,Fort Stockton Pecos County Airport,United States,North America
LGO,Langeoog Airport,Germany,Europe
TEA,Tela Airport,Honduras,North America
GBM,Garbaharey Airport,Somalia,Africa
POE,Polk Army Air Field,United States,North America
BZK,Bryansk Airport,Russian Federation,Europe
WKN,Wakunai Airport,Papua New Guinea,Oceania
NGO,Chubu Centrair International Airport,Japan,Asia
DBA,Dalbandin Airport,Pakistan,Asia
UIN,Quincy Regional Baldwin Field,United States,North America
SDF,Louisville International Standiford Field,United States,North America
BLB,Panama Pacific International Airport,Panama,North America
GTF,Great Falls International Airport,United States,North America
HOQ,Hof-Plauen Airport,Germany,Europe
SXM,Princess Juliana International Airport,Sint Maarten (Dutch part),North America
MIR,Monastir Habib Bourguiba International Airport,Tunisia,Africa
KBQ,Kasungu Airport,Malawi,Africa
PKV,Pskov Airport,Russian Federation,Europe
RTY,Merty Merty Airport,Australia,Oceania
AUL,Aur Island Airport,Marshall Islands,Oceania
LLW,Lilongwe International Airport,Malawi,Africa
BXU,Bancasi Airport,Philippines,Asia
OTM,Ottumwa Regional Airport,United States,North America
BOA,Boma Airport,Congo,Africa
ZFU,Unifly Heliport,Brazil,South America
APL,Nampula Airport,Mozambique,Africa
QIG,Iguatu Airport,Brazil,South America
YPX,Puvirnituq Airport,Canada,North America
CUP,General Francisco Bermúdez Airport,Venezuela,South America
UGB,Ugashik Bay Airport,United States,North America
MYV,Yuba County Airport,United States,North America
HOY,Hoy/Longhope Airfield,United Kingdom,Europe
LSK,Lusk Municipal Airport,United States,North America
MKN,Malekolon Airport,Papua New Guinea,Oceania
HPH,Cat Bi International Airport,Viet Nam,Asia
RUE,Rughenda Airfield,Congo,Africa
ANA,Angama Airport,Kenya,Africa
AKB,Atka Airport,United States,North America
PSF,Pittsfield Municipal Airport,United States,North America
BUY,Bunbury Airport,Australia,Oceania
KOM,Komo-Manda Airport,Papua New Guinea,Oceania
RUD,Shahroud Airport,Iran,Asia
QDC,Dracena Airport,Brazil,South America
JUO,Jurado Airport,Colombia,South America
HSL,Huslia Airport,United States,North America
TIM,Moses Kilangin Airport,Indonesia,Asia
ESB,Esenboğa International Airport,Turkey,Asia
HFF,Mackall Army Air Field,United States,North America
AVO,Avon Park Executive Airport,United States,North America
NSI,Yaoundé Nsimalen International Airport,Cameroon,Africa
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Canada,North America
JUV,Upernavik Airport,Greenland,Europe
SXZ,Siirt Airport,Turkey,Asia
QSA,Sabadell Airport,Spain,Europe
DSO,Sondok Airport,Korea,Asia
YRJ,Roberval Airport,Canada,North America
SQH,Na-San Airport,Viet Nam,Asia
SOC,Adi Sumarmo Wiryokusumo Airport,Indonesia,Asia
TLL,Lennart Meri Tallinn Airport,Estonia,Europe
AKQ,Gunung Batin Airport,Indonesia,Asia
CXP,Tunggul Wulung Airport,Indonesia,Asia
CQP,Cape Flattery Airport,Australia,Oceania
KWB,Dewadaru Airport,Indonesia,Asia
MES,Soewondo Air Force Base,Indonesia,Asia
JDZ,Jingdezhen Airport,China,Asia
RAV,Cravo Norte Airport,Colombia,South America
QRY,Ikerassaarsuk Heliport,Greenland,Europe
SAA,Shively Field,United States,North America
WSN,South Naknek Nr 2 Airport,United States,North America
GUG,Guari Airport,Papua New Guinea,Oceania
RNJ,Yoron Airport,Japan,Asia
XES,Grand Geneva Resort Airport,United States,North America
SNC,General Ulpiano Paez Airport,Ecuador,South America
REG,Reggio Calabria Airport,Italy,Europe
CET,Cholet Le Pontreau Airport,France,Europe
YML,Charlevoix Airport,Canada,North America
MDQ,Ástor Piazzola International Airport,Argentina,South America
SDT,Saidu Sharif Airport,Pakistan,Asia
FFO,Wright-Patterson Air Force Base,United States,North America
WAB,Wabag Airport,Papua New Guinea,Oceania
MLI,Quad City International Airport,United States,North America
CPD,Coober Pedy Airport,Australia,Oceania
KUE,Kukudu Airport,Solomon Islands,Oceania
HNS,Haines Airport,United States,North America
BGZ,Braga Municipal Aerodrome,Portugal,Europe
PDP,Capitan Corbeta CA Curbelo International Airport,Uruguay,South America
MKP,Makemo Airport,French Polynesia,Oceania
MNS,Mansa Airport,Zambia,Africa
FMN,Four Corners Regional Airport,United States,North America
KRR,Krasnodar Pashkovsky International Airport,Russian Federation,Europe
PUK,Pukarua Airport,French Polynesia,Oceania
ROZ,Rota Naval Station Airport,Spain,Europe
SSA,Deputado Luiz Eduardo Magalhães International Airport,Brazil,South America
MXA,Manila Municipal Airport,United States,North America
BAF,Westfield-Barnes Regional Airport,United States,North America
BOW,Bartow Municipal Airport,United States,North America
TBG,Tabubil Airport,Papua New Guinea,Oceania
CZX,Changzhou Benniu Airport,China,Asia
SXV,Salem Airport,India,Asia
TJL,Plínio Alarcom Airport,Brazil,South America
DJG,Djanet Inedbirene Airport,Algeria,Africa
NLC,Lemoore Naval Air Station (Reeves Field) Airport,United States,North America
CZU,Las Brujas Airport,Colombia,South America
PLY,Plymouth Municipal Airport,United States,North America
KKC,Khon Kaen Airport,Thailand,Asia
HKN,Kimbe Airport,Papua New Guinea,Oceania
TUM,Tumut Airport,Australia,Oceania
ZXT,Zabrat Airport,Azerbaijan,Asia
TPJ,Taplejung Airport,Nepal,Asia
WKJ,Wakkanai Airport,Japan,Asia
SKQ,Sekakes Airport,Lesotho,Africa
SAG,Shirdi Airport,India,Asia
ADP,Ampara Airport,Sri Lanka,Asia
HEW,Athen Helenikon Airport,Greece,Europe
PBH,Paro Airport,Bhutan,Asia
JBQ,La Isabela International Airport,Dominican Republic,North America
DMB,Taraz Airport,Kazakhstan,Asia
GYE,José Joaquín de Olmedo International Airport,Ecuador,South America
OCC,Francisco De Orellana Airport,Ecuador,South America
UYN,Yulin Yuyang Airport,China,Asia
YPL,Pickle Lake Airport,Canada,North America
MJI,Mitiga Airport,Libya,Africa
MUP,Mulga Park Airport,Australia,Oceania
SBR,Saibai Island Airport,Australia,Oceania
CYX,Cherskiy Airport,Russian Federation,Asia
AHO,Alghero-Fertilia Airport,Italy,Europe
LLY,South Jersey Regional Airport,United States,North America
TBH,Tugdan Airport,Philippines,Asia
MSF,Mount Swan Airport,Australia,Oceania
TEC,Telêmaco Borba Airport,Brazil,South America
KEB,Nanwalek Airport,United States,North America
DEL,Indira Gandhi International Airport,India,Asia
TNT,Dade Collier Training and Transition Airport,United States,North America
BBP,Bembridge Airport,United Kingdom,Europe
BNJ,Bonn-Hangelar Airport,Germany,Europe
CHJ,Chipinge Airport,Zimbabwe,Africa
VAH,Capitán Av. Vidal Villagomez Toledo Airport,Bolivia,South America
INV,Inverness Airport,United Kingdom,Europe
JFR,Paamiut Airport,Greenland,Europe
MPU,Mapua(Mabua) Airport,Papua New Guinea,Oceania
OGM,Ogubsucum Airport,Panama,North America
RMY,Mariposa Yosemite Airport,United States,North America
BKL,Burke Lakefront Airport,United States,North America
GRC,Grand Cess Airport,Liberia,Africa
LYG,Lianyungang Airport,China,Asia
OSZ,Koszalin Zegrze Pomorskie Air Base,Poland,Europe
GBG,Galesburg Municipal Airport,United States,North America
UOS,Franklin County Airport,United States,North America
RUS,Marau Airport,Solomon Islands,Oceania
BZC,Umberto Modiano Airport,Brazil,South America
YUY,Rouyn Noranda Airport,Canada,North America
EIN,Eindhoven Airport,Netherlands,Europe
TFM,Telefomin Airport,Papua New Guinea,Oceania
JNN,Nanortalik Heliport,Greenland,Europe
NLF,Darnley Island Airport,Australia,Oceania
MLB,Melbourne International Airport,United States,North America
MDZ,El Plumerillo Airport,Argentina,South America
MAF,Midland International Airport,United States,North America
BGU,Bangassou Airport,Central African Republic,Africa
EDF,Elmendorf Air Force Base,United States,North America
KDE,Koroba Airport,Papua New Guinea,Oceania
VRK,Varkaus Airport,Finland,Europe
GUB,Guerrero Negro Airport,Mexico,North America
DAA,Davison Army Air Field,United States,North America
SCG,Spring Creek Airport,Australia,Oceania
ZFN,Tulita Airport,Canada,North America
LCD,Louis Trichardt Airport,South Africa,Africa
MXM,Morombe Airport,Madagascar,Africa
GXF,Sayun International Airport,Yemen,Asia
BLN,Benalla Airport,Australia,Oceania
INW,Winslow Lindbergh Regional Airport,United States,North America
UAX,Uaxactun Airport,Guatemala,North America
PKT,Port Keats Airport,Australia,Oceania
PAU,Pauk Airport,Myanmar,Asia
VBS,Brescia Airport,Italy,Europe
GRN,Gordon Municipal Airport,United States,North America
DHD,Durham Downs Airport,Australia,Oceania
ZER,Ziro Airport,India,Asia
LYI,Shubuling Airport,China,Asia
HGL,Helgoland-Düne Airport,Germany,Europe
LBI,Albi-Le Séquestre Airport,France,Europe
UMD,Uummannaq Heliport,Greenland,Europe
GIR,Santiago Vila Airport,Colombia,South America
QPH,Palapye Airport,Botswana,Africa
VGO,Vigo Airport,Spain,Europe
CXT,Charters Towers Airport,Australia,Oceania
JPR,Ji-Paraná Airport,Brazil,South America
IOR,Inishmore Aerodrome,Ireland,Europe
RLK,Bayannur Tianjitai Airport,China,Asia
SZK,Skukuza Airport,South Africa,Africa
PYK,Payam International Airport,Iran,Asia
YZF,Yellowknife Airport,Canada,North America
HPB,Hooper Bay Airport,United States,North America
TNO,Tamarindo Airport,Costa Rica,North America
GCM,Owen Roberts International Airport,Cayman Islands,North America
FNG,Fada N'gourma Airport,Burkina Faso,Africa
MKV,Mount Cavenagh Airport,Australia,Oceania
KNF,RAF Marham,United Kingdom,Europe
VIN,Vinnytsia/Gavyryshivka Airport,Ukraine,Europe
RVN,Rovaniemi Airport,Finland,Europe
TMA,Henry Tift Myers Airport,United States,North America
MLV,Merluna Airport,Australia,Oceania
YQJ,April Point Seaplane Base,Canada,North America
PZY,Piešťany Airport,Slovakia,Europe
YHT,Haines Junction Airport,Canada,North America
NOG,Nogales International Airport,Mexico,North America
YXQ,Beaver Creek Airport,Canada,North America
NCI,Necocli Airport,Colombia,South America
PVA,El Embrujo Airport,Colombia,South America
FLS,Flinders Island Airport,Australia,Oceania
ZQZ,Zhangjiakou Ningyuan Airport,China,Asia
BGM,Greater Binghamton/Edwin A Link field,United States,North America
RSL,Russell Municipal Airport,United States,North America
RIV,March ARB Airport,United States,North America
PCH,Palacios Airport,Honduras,North America
IMK,Simikot Airport,Nepal,Asia
PTP,Pointe-à-Pitre Le Raizet,Guadeloupe,North America
YPI,Port Simpson Seaplane Base,Canada,North America
DWD,King Salman Abdulaziz Airport,Saudi Arabia,Asia
UDR,Maharana Pratap Airport,India,Asia
HND,Tokyo Haneda International Airport,Japan,Asia
EHT,Rentschler Heliport,United States,North America
CLZ,Calabozo Airport,Venezuela,South America
HSN,Zhoushan Airport,China,Asia
